abbr	state	fips	year	bowen	ncslstaff	firmreport	noexpire	dyads	clients	lobbyists	definitions	prohibitions	reports	initiativestate	foldedranney6yr	termlimit	genexp	defpro	defrep	lnexp	bowen000	clients000	dyads000	lobbyists000
"IL"	"Illinois"	17	2001	905.3917	969	0	0				2	0	4	1.0	0.04958	0.0	4.0E7	0	8.0	17.5044	0.9053916			
"IL"	"Illinois"	17	2002	1011.988	969	0	0				2	0	4	1.0	0.019733	0.0	4.3E7	0	8.0	17.5767	1.011988			
"IL"	"Illinois"	17	2003	1011.988	905	0	0				2	1	4	1.0	0.014197	0.0	4.4E7	2	8.0	17.5997	1.011988			
"IL"	"Illinois"	17	2004	863.7069	905	0	0				2	1	4	1.0	0.048127	0.0	4.7E7	2	8.0	17.6657	0.8637069			
"IL"	"Illinois"	17	2005	863.7069	905	0	0				2	1	4	1.0	0.075503	0.0	4.8E7	2	8.0	17.6867	0.8637069			
"IL"	"Illinois"	17	2006	734.7116	905	0	0	8023	1974	2051	2	1	4	1.0	0.102879	0.0	4.8E7	2	8.0	17.6867	0.7347116	1.974	8.023	2.051
"IL"	"Illinois"	17	2007	734.7116	905	0	0	5643	1580	1541	2	1	4	1.0	0.135406	0.0	5.1E7	2	8.0	17.7473	0.7347116	1.58	5.643	1.541
"IL"	"Illinois"	17	2008	692.6698	905	0	0	6516	1851	1919	2	1	4	1.0	0.168286	0.0	5.4E7	2	8.0	17.8045	0.6926698	1.851	6.516	1.919
"IL"	"Illinois"	17	2009	692.6698	1048	0	0	5454	1727	1777	2	1	4	1.0	0.173779	0.0	5.7E7	2	8.0	17.8586	0.6926698	1.727	5.454	1.777
"IL"	"Illinois"	17	2010	723.7988	1048	0	0	5172	1727	1634	2	1	4	1.0	0.179271	0.0	5.8E7	2	8.0	17.8759	0.7237988	1.727	5.172	1.634
"IL"	"Illinois"	17	2011	723.7988	1048	0	0	9153	1853	1882	2	1	4	1.0	0.180032	0.0	5.9E7	2	8.0	17.893	0.7237988	1.853	9.153	1.882
"IL"	"Illinois"	17	2012	767.6647	1048	0	0				2	1	4	1.0	0.180792	0.0	5.8E7	2	8.0	17.8759	0.7676647			
"IL"	"Illinois"	17	2013	767.6647	1048	0	0	9689	1952	1856	2	1	4	1.0	0.182403	0.0	6.1E7	2	8.0	17.9264	0.7676647	1.952	9.689	1.856
"IN"	"Indiana"	18	1986	274.3732	138	0	0				4	1	6	0.0	0.202874	0.0	7100000.0	4	24.0	15.7756	0.2743732			
"IN"	"Indiana"	18	1987	274.3732	138	0	0				4	1	6	0.0	0.191874	0.0	7900000.0	4	24.0	15.8824	0.2743732			
"IN"	"Indiana"	18	1988	309.9011	171	0	0				4	1	6	0.0	0.180874	0.0	8400000.0	4	24.0	15.9437	0.3099011			
"IN"	"Indiana"	18	1989	309.9011	171	0	0	778	375	503	4	1	6	0.0	0.147484	0.0	9200000.0	4	24.0	16.0347	0.3099011	0.375	0.778	0.503
"IN"	"Indiana"	18	1990	352.6856	171	0	0				3	0	5	0.0	0.114511	0.0	1.0E7	0	15.0	16.1181	0.3526856			
"IN"	"Indiana"	18	1991	352.6856	171	0	0				3	0	5	0.0	0.082539	0.0	1.1E7	0	15.0	16.2134	0.3526856			
"IN"	"Indiana"	18	1992	374.0162	171	0	0				3	0	5	0.0	0.050566	0.0	1.2E7	0	15.0	16.3004	0.3740162			
"IN"	"Indiana"	18	1993	374.0162	171	0	0				3	0	5	0.0	0.022213	0.0	1.3E7	0	15.0	16.3805	0.3740162			
"IN"	"Indiana"	18	1994	361.1847	171	0	0				3	0	5	0.0	0.006139	0.0	1.4E7	0	15.0	16.4546	0.3611847			
"IN"	"Indiana"	18	1995	361.1847	171	0	0				3	0	5	0.0	0.000398	0.0	1.4E7	0	15.0	16.4546	0.3611847			
"IN"	"Indiana"	18	1996	360.12	183	0	0				3	0	5	0.0	0.006518	0.0	1.4E7	0	15.0	16.4546	0.36012			
"IN"	"Indiana"	18	1997	360.12	183	0	0				3	0	5	0.0	0.011839	0.0	1.5E7	0	15.0	16.5236	0.36012			
"IN"	"Indiana"	18	1998	375.065	183	0	0				3	0	5	0.0	0.01716	0.0	1.6E7	0	15.0	16.5881	0.375065			
"IN"	"Indiana"	18	1999	375.065	183	0	0				3	0	5	0.0	0.021361	0.0	1.7E7	0	15.0	16.6487	0.375065			
"IN"	"Indiana"	18	2000	400.041	183	0	0				3	0	5	0.0	0.025562	0.0	1.9E7	0	15.0	16.76	0.400041			
"IN"	"Indiana"	18	2001	400.041	183	0	0				3	0	5	0.0	0.020947	0.0	2.0E7	0	15.0	16.8112	0.400041			
"IN"	"Indiana"	18	2002	428.7369	183	0	0				3	0	5	0.0	0.016307	0.0	2.1E7	0	15.0	16.86	0.4287369			
"IN"	"Indiana"	18	2003	428.7369	304	0	0				3	0	5	0.0	0.014574	0.0	2.1E7	0	15.0	16.86	0.4287369			
"IN"	"Indiana"	18	2004	439.9167	304	0	0				3	0	5	0.0	0.012841	0.0	2.4E7	0	15.0	16.9936	0.4399168			
"IN"	"Indiana"	18	2005	439.9167	304	0	0				3	0	5	0.0	0.04006	0.0	2.4E7	0	15.0	16.9936	0.4399168			
"IN"	"Indiana"	18	2006	450.2466	304	0	0	1160	781	658	3	0	5	0.0	0.067279	0.0	2.5E7	0	15.0	17.0344	0.4502466	0.781	1.16	0.658
"IN"	"Indiana"	18	2007	450.2466	304	0	0	1099	742	630	3	0	5	0.0	0.07373	0.0	2.6E7	0	15.0	17.0736	0.4502466	0.742	1.099	0.63
"IN"	"Indiana"	18	2008	468.2073	304	0	0	1289	860	717	3	0	5	0.0	0.080207	0.0	2.8E7	0	15.0	17.1477	0.4682073	0.86	1.289	0.717
"IN"	"Indiana"	18	2009	468.2073	239	0	0				3	0	5	0.0	0.087569	0.0	2.9E7	0	15.0	17.1828	0.4682073			
"IN"	"Indiana"	18	2010	502.44	239	0	0	1241	839	649	3	0	5	0.0	0.094931	0.0	3.1E7	0	15.0	17.2495	0.50244	0.839	1.241	0.649
"IN"	"Indiana"	18	2011	502.44	239	0	0	1311	871	654	3	0	5	0.0	0.103758	0.0	3.1E7	0	15.0	17.2495	0.50244	0.871	1.311	0.654
"IN"	"Indiana"	18	2012	839.785	239	0	0	1270	839	660	3	0	5	0.0	0.112585	0.0	3.2E7	0	15.0	17.2813	0.839785	0.839	1.27	0.66
"IN"	"Indiana"	18	2013	839.785	239	0	0	1282	903	692	3	0	5	0.0	0.144096	0.0	3.3E7	0	15.0	17.312	0.839785	0.903	1.282	0.692
"IA"	"Iowa"	19	1986	212.8971	93	0	0				5	0	4	0.0	0.039195	0.0	4500000.0	0	20.0	15.3196	0.2128971			
"IA"	"Iowa"	19	1987	212.8971	93	0	0				5	0	4	0.0	0.001375	0.0	4700000.0	0	20.0	15.3631	0.2128971			
"IA"	"Iowa"	19	1988	226.8011	163	0	0				5	0	4	0.0	0.036445	0.0	5000000.0	0	20.0	15.4249	0.2268011			
"IA"	"Iowa"	19	1989	226.8011	163	0	0	1049	644	595	5	0	4	0.0	0.039023	0.0	5500000.0	0	20.0	15.5203	0.2268011	0.644	1.049	0.595
"IA"	"Iowa"	19	1990	278.3588	163	0	0				1	1	3	0.0	0.041601	0.0	5900000.0	1	3.0	15.5905	0.2783588			
"IA"	"Iowa"	19	1991	278.3588	163	0	0				1	1	3	0.0	0.03544	0.0	6400000.0	1	3.0	15.6718	0.2783588			
"IA"	"Iowa"	19	1992	287.5229	163	0	0				3	1	4	0.0	0.030112	0.0	6700000.0	3	12.0	15.7176	0.2875229			
"IA"	"Iowa"	19	1993	287.5229	163	0	0				3	1	4	0.0	0.020122	0.0	7200000.0	3	12.0	15.7896	0.2875229			
"IA"	"Iowa"	19	1994	280.3337	163	0	0				2	3	4	0.0	0.010132	0.0	7500000.0	6	8.0	15.8304	0.2803337			
"IA"	"Iowa"	19	1995	280.3337	163	0	0				2	3	4	0.0	0.005193	0.0	7900000.0	6	8.0	15.8824	0.2803337			
"IA"	"Iowa"	19	1996	308.7054	180	0	0				2	3	4	0.0	0.020519	0.0	8200000.0	6	8.0	15.9196	0.3087054			
"IA"	"Iowa"	19	1997	308.7054	180	0	0				2	3	4	0.0	0.049605	0.0	8600000.0	6	8.0	15.9673	0.3087054			
"IA"	"Iowa"	19	1998	319.1325	180	0	0				2	3	4	0.0	0.078691	0.0	9000000.0	6	8.0	16.0127	0.3191325			
"IA"	"Iowa"	19	1999	319.1325	180	0	0				2	3	4	0.0	0.080828	0.0	9500000.0	6	8.0	16.0668	0.3191325			
"IA"	"Iowa"	19	2000	333.3606	180	0	0				2	3	4	0.0	0.082965	0.0	1.1E7	6	8.0	16.2134	0.3333606			
"IA"	"Iowa"	19	2001	333.3606	180	0	0				2	3	4	0.0	0.081015	0.0	1.1E7	6	8.0	16.2134	0.3333606			
"IA"	"Iowa"	19	2002	347.6201	180	0	0				2	3	4	0.0	0.079065	0.0	1.1E7	6	8.0	16.2134	0.3476201			
"IA"	"Iowa"	19	2003	347.6201	172	0	0				2	3	4	0.0	0.053253	0.0	1.2E7	6	8.0	16.3004	0.3476201			
"IA"	"Iowa"	19	2004	351.7917	172	0	0				2	3	4	0.0	0.027857	0.0	1.2E7	6	8.0	16.3004	0.3517917			
"IA"	"Iowa"	19	2005	351.7917	172	0	0				2	3	4	0.0	0.021078	0.0	1.2E7	6	8.0	16.3004	0.3517917			
"IA"	"Iowa"	19	2006	332.6868	172	0	0	2613	1043	793	2	3	4	0.0	0.014298	0.0	1.3E7	6	8.0	16.3805	0.3326868	1.043	2.613	0.793
"IA"	"Iowa"	19	2007	332.6868	172	0	0	2775	1123	854	2	3	4	0.0	0.019855	0.0	1.4E7	6	8.0	16.4546	0.3326868	1.123	2.775	0.854
"IA"	"Iowa"	19	2008	367.4958	172	0	0	3315	1240	1102	2	3	4	0.0	0.053591	0.0	1.5E7	6	8.0	16.5236	0.3674957	1.24	3.315	1.102
"IA"	"Iowa"	19	2009	367.4958	191	0	0	2941	1159	926	2	3	4	0.0	0.088048	0.0	1.6E7	6	8.0	16.5881	0.3674957	1.159	2.941	0.926
"IA"	"Iowa"	19	2010	370.7249	191	0	0	1527	611	508	2	3	4	0.0	0.122089	0.0	1.6E7	6	8.0	16.5881	0.3707249	0.611	1.527	0.508
"IA"	"Iowa"	19	2011	370.7249	191	0	0	1426	594	419	2	3	3	0.0	0.115338	0.0	1.7E7	6	6.0	16.6487	0.3707249	0.594	1.426	0.419
"IA"	"Iowa"	19	2012	353.7456	191	0	0	1989	1017	640	2	3	3	0.0	0.108586	0.0	1.8E7	6	6.0	16.7059	0.3537456	1.017	1.989	0.64
"IA"	"Iowa"	19	2013	353.7456	191	0	0	2086	882	691	2	3	3	0.0	0.077378	0.0	1.8E7	6	6.0	16.7059	0.3537456	0.882	2.086	0.691
"KS"	"Kansas"	20	1986	213.6252	126	0	0	674	407	535	3	1	3	0.0	0.038313	0.0	3200000.0	3	9.0	14.9787	0.2136251	0.407	0.674	0.535
"KS"	"Kansas"	20	1987	213.6252	126	0	0	729	443	565	3	1	3	0.0	0.061067	0.0	3300000.0	3	9.0	15.0094	0.2136251	0.443	0.729	0.565
"KS"	"Kansas"	20	1988	215.4479	117	0	0	820	473	608	3	1	3	0.0	0.083821	0.0	3500000.0	3	9.0	15.0683	0.2154479	0.473	0.82	0.608
"KS"	"Kansas"	20	1989	215.4479	117	0	0	945	521	663	3	1	3	0.0	0.103553	0.0	3800000.0	3	9.0	15.1505	0.2154479	0.521	0.945	0.663
"KS"	"Kansas"	20	1990	224.1713	117	0	0	925	538	627	3	2	4	0.0	0.123285	0.0	4300000.0	6	12.0	15.2741	0.2241713	0.538	0.925	0.627
"KS"	"Kansas"	20	1991	224.1713	117	0	0	941	593	607	3	2	4	0.0	0.11702	0.0	4700000.0	6	12.0	15.3631	0.2241713	0.593	0.941	0.607
"KS"	"Kansas"	20	1992	220.3056	117	0	0				2	2	2	0.0	0.110755	0.0	5100000.0	4	4.0	15.4447	0.2203057			
"KS"	"Kansas"	20	1993	220.3056	117	0	0	942	580	588	2	2	2	0.0	0.088218	0.0	5300000.0	4	4.0	15.4832	0.2203057	0.58	0.942	0.588
"KS"	"Kansas"	20	1994	221.2495	117	0	0	931	592	588	3	3	2	0.0	0.06568	0.0	6100000.0	9	6.0	15.6238	0.2212495	0.592	0.931	0.588
"KS"	"Kansas"	20	1995	221.2495	117	0	0	1005	614	616	3	3	2	0.0	0.080302	0.0	6500000.0	9	6.0	15.6873	0.2212495	0.614	1.005	0.616
"KS"	"Kansas"	20	1996	206.4633	121	0	0				3	3	3	0.0	0.095259	0.0	6700000.0	9	9.0	15.7176	0.2064633			
"KS"	"Kansas"	20	1997	206.4633	121	0	0				3	3	3	0.0	0.133544	0.0	6800000.0	9	9.0	15.7324	0.2064633			
"KS"	"Kansas"	20	1998	216.0164	121	0	0				3	3	5	0.0	0.17183	0.0	7000000.0	9	15.0	15.7614	0.2160164			
"KS"	"Kansas"	20	1999	216.0164	121	0	0				3	3	5	0.0	0.208705	0.0	7700000.0	9	15.0	15.8567	0.2160164			
"KS"	"Kansas"	20	2000	240.5083	121	0	0	1226	653	543	3	3	5	0.0	0.24558	0.0	8400000.0	9	15.0	15.9437	0.2405083	0.653	1.226	0.543
"KS"	"Kansas"	20	2001	240.5083	121	0	0				3	3	5	0.0	0.253502	0.0	9400000.0	9	15.0	16.0562	0.2405083			
"KS"	"Kansas"	20	2002	240.5693	121	0	0				3	3	4	0.0	0.261091	0.0	9600000.0	9	12.0	16.0773	0.2405693			
"KS"	"Kansas"	20	2003	240.5693	100	0	0				3	3	4	0.0	0.236855	0.0	9800000.0	9	12.0	16.0979	0.2405693			
"KS"	"Kansas"	20	2004	209.1078	100	0	0				3	3	4	0.0	0.21262	0.0	1.0E7	9	12.0	16.1181	0.2091078			
"KS"	"Kansas"	20	2005	209.1078	100	0	0				3	3	4	0.0	0.184253	0.0	1.1E7	9	12.0	16.2134	0.2091078			
"KS"	"Kansas"	20	2006	210.137	100	0	0	1374	695	559	3	3	4	0.0	0.155887	0.0	1.1E7	9	12.0	16.2134	0.210137	0.695	1.374	0.559
"KS"	"Kansas"	20	2007	210.137	100	0	0	1386	730	579	3	3	4	0.0	0.120017	0.0	1.3E7	9	12.0	16.3805	0.210137	0.73	1.386	0.579
"KS"	"Kansas"	20	2008	228.9935	100	0	0	1478	752	595	3	3	4	0.0	0.084147	0.0	1.4E7	9	12.0	16.4546	0.2289935	0.752	1.478	0.595
"KS"	"Kansas"	20	2009	228.9935	150	0	0	1464	719	570	3	3	4	0.0	0.08181	0.0	1.4E7	9	12.0	16.4546	0.2289935	0.719	1.464	0.57
"KS"	"Kansas"	20	2010	241.3956	150	0	0	1510	736	543	3	3	4	0.0	0.079473	0.0	1.4E7	9	12.0	16.4546	0.2413956	0.736	1.51	0.543
"KS"	"Kansas"	20	2011	241.3956	150	0	0	1549	744	566	3	3	4	0.0	0.113823	0.0	1.5E7	9	12.0	16.5236	0.2413956	0.744	1.549	0.566
"KS"	"Kansas"	20	2012	239.3035	150	0	0	1530	763	550	3	3	4	0.0	0.148173	0.0	1.5E7	9	12.0	16.5236	0.2393035	0.763	1.53	0.55
"KS"	"Kansas"	20	2013	239.3035	150	0	0	1491	751	536	3	3	4	0.0	0.184526	0.0	1.5E7	9	12.0	16.5236	0.2393035	0.751	1.491	0.536
"KY"	"Kentucky"	21	1986	386.7395	135	0	0				1	0	2	0.0	0.268827	0.0	5400000.0	0	2.0	15.5019	0.3867395			
"KY"	"Kentucky"	21	1987	386.7395	135	0	0				1	0	2	0.0	0.265767	0.0	5800000.0	0	2.0	15.5734	0.3867395			
"KY"	"Kentucky"	21	1988	411.2052	216	0	0				1	0	2	1.0	0.266809	0.0	6400000.0	0	2.0	15.6718	0.4112052			
"KY"	"Kentucky"	21	1989	411.2052	216	0	0	606	383	499	1	0	2	1.0	0.268489	0.0	6800000.0	0	2.0	15.7324	0.4112052	0.383	0.606	0.499
"KY"	"Kentucky"	21	1990	438.6939	216	0	0				1	0	2	1.0	0.272494	0.0	7100000.0	0	2.0	15.7756	0.4386939			
"KY"	"Kentucky"	21	1991	438.6939	216	0	0				1	0	2	1.0	0.27291	0.0	8200000.0	0	2.0	15.9196	0.4386939			
"KY"	"Kentucky"	21	1992	479.1514	216	0	0				2	0	3	1.0	0.273684	0.0	9200000.0	0	6.0	16.0347	0.4791514			
"KY"	"Kentucky"	21	1993	479.1514	216	0	0				2	0	3	1.0	0.273112	0.0	9600000.0	0	6.0	16.0773	0.4791514			
"KY"	"Kentucky"	21	1994	470.7272	216	0	0				2	4	4	1.0	0.268559	0.0	9600000.0	8	8.0	16.0773	0.4707272			
"KY"	"Kentucky"	21	1995	470.7272	216	0	0				2	4	4	1.0	0.255009	0.0	1.0E7	8	8.0	16.1181	0.4707272			
"KY"	"Kentucky"	21	1996	526.6405	317	0	0				2	4	4	1.0	0.235721	0.0	1.1E7	8	8.0	16.2134	0.5266405			
"KY"	"Kentucky"	21	1997	526.6405	317	0	0				2	4	4	1.0	0.220906	0.0	1.2E7	8	8.0	16.3004	0.5266405			
"KY"	"Kentucky"	21	1998	545.1942	317	0	0				4	4	6	1.0	0.206139	0.0	1.2E7	16	24.0	16.3004	0.5451941			
"KY"	"Kentucky"	21	1999	545.1942	317	0	0				4	4	6	1.0	0.192733	0.0	1.3E7	16	24.0	16.3805	0.5451941			
"KY"	"Kentucky"	21	2000	660.8262	317	0	0				4	4	6	1.0	0.164372	0.0	1.4E7	16	24.0	16.4546	0.6608262			
"KY"	"Kentucky"	21	2001	660.8262	317	0	0				4	4	6	1.0	0.145035	0.0	1.6E7	16	24.0	16.5881	0.6608262			
"KY"	"Kentucky"	21	2002	588.9094	317	0	0				4	4	6	1.0	0.131436	0.0	1.6E7	16	24.0	16.5881	0.5889094			
"KY"	"Kentucky"	21	2003	588.9094	386	0	0				4	4	6	1.0	0.115594	0.0	1.7E7	16	24.0	16.6487	0.5889094			
"KY"	"Kentucky"	21	2004	592.9846	386	0	0				4	4	6	1.0	0.08741	0.0	1.8E7	16	24.0	16.7059	0.5929846			
"KY"	"Kentucky"	21	2005	592.9846	386	0	0				4	4	6	1.0	0.054976	0.0	1.8E7	16	24.0	16.7059	0.5929846			
"KY"	"Kentucky"	21	2006	642.1603	386	0	0	1639	640	704	4	4	6	1.0	0.037172	0.0	2.0E7	16	24.0	16.8112	0.6421604	0.64	1.639	0.704
"KY"	"Kentucky"	21	2007	642.1603	386	0	0	1634	645	680	4	4	6	1.0	0.021597	0.0	2.1E7	16	24.0	16.86	0.6421604	0.645	1.634	0.68
"KY"	"Kentucky"	21	2008	612.1123	386	0	0	1733	682	655	4	4	6	1.0	0.011566	0.0	2.3E7	16	24.0	16.951	0.6121123	0.682	1.733	0.655
"KY"	"Kentucky"	21	2009	612.1123	406	0	0	1723	660	672	4	4	6	1.0	0.005337	0.0	2.3E7	16	24.0	16.951	0.6121123	0.66	1.723	0.672
"KY"	"Kentucky"	21	2010	624.0466	406	0	0	1603	662	623	4	4	6	1.0	0.013232	0.0	2.4E7	16	24.0	16.9936	0.6240466	0.662	1.603	0.623
"KY"	"Kentucky"	21	2011	624.0466	406	0	0	1630	651	623	4	4	6	1.0	0.019375	0.0	2.5E7	16	24.0	17.0344	0.6240466	0.651	1.63	0.623
"KY"	"Kentucky"	21	2012	564.5336	406	0	0	1831	647	603	4	4	6	1.0	0.026983	0.0	2.5E7	16	24.0	17.0344	0.5645337	0.647	1.831	0.603
"KY"	"Kentucky"	21	2013	564.5336	406	0	0	1785	632	594	4	4	6	1.0	0.029005	0.0	2.4E7	16	24.0	16.9936	0.5645337	0.632	1.785	0.594
"LA"	"Louisiana"	22	1986	508.8301	327	0	0				2	0	0	0.0	0.299394	0.0	7200000.0	0	0.0	15.7896	0.5088301			
"LA"	"Louisiana"	22	1987	438.4271	327	0	0				2	0	0	0.0	0.317229	0.0	7200000.0	0	0.0	15.7896	0.4384271			
"LA"	"Louisiana"	22	1988	438.4271	360	0	0				2	0	0	0.0	0.335597	0.0	7300000.0	0	0.0	15.8034	0.4384271			
"LA"	"Louisiana"	22	1989	412.3485	360	0	0	583	397	387	2	0	0	0.0	0.353602	0.0	7800000.0	0	0.0	15.8696	0.4123485	0.397	0.583	0.387
"LA"	"Louisiana"	22	1990	412.3485	360	0	0				2	0	0	0.0	0.345703	0.0	8500000.0	0	0.0	15.9556	0.4123485			
"LA"	"Louisiana"	22	1991	405.1221	360	0	0				2	0	0	0.0	0.320364	0.0	9600000.0	0	0.0	16.0773	0.4051221			
"LA"	"Louisiana"	22	1992	405.1221	360	0	0				7	1	5	0.0	0.312091	0.0	1.1E7	7	35.0	16.2134	0.4051221			
"LA"	"Louisiana"	22	1993	521.7066	360	0	0				7	1	5	0.0	0.311093	0.0	1.2E7	7	35.0	16.3004	0.5217066			
"LA"	"Louisiana"	22	1994	521.7066	360	0	0				4	1	3	0.0	0.309563	0.0	1.2E7	4	12.0	16.3004	0.5217066			
"LA"	"Louisiana"	22	1995	560.9692	360	0	0				4	1	3	0.0	0.307567	0.0	1.3E7	4	12.0	16.3805	0.5609692			
"LA"	"Louisiana"	22	1996	560.9692	419	0	0				4	1	3	0.0	0.262704	0.0	1.3E7	4	12.0	16.3805	0.5609692			
"LA"	"Louisiana"	22	1997	524.1547	419	0	0				4	1	3	0.0	0.238914	0.0	1.3E7	4	12.0	16.3805	0.5241547			
"LA"	"Louisiana"	22	1998	524.1547	419	0	0				5	1	4	0.0	0.194607	0.0	1.3E7	5	20.0	16.3805	0.5241547			
"LA"	"Louisiana"	22	1999	593.8646	419	0	0				5	1	4	0.0	0.150247	0.0	1.4E7	5	20.0	16.4546	0.5938646			
"LA"	"Louisiana"	22	2000	593.8646	419	0	0				3	2	4	0.0	0.104767	0.0	1.5E7	6	12.0	16.5236	0.5938646			
"LA"	"Louisiana"	22	2001	595.3762	419	0	0				3	2	4	0.0	0.056973	0.0	1.4E7	6	12.0	16.4546	0.5953762			
"LA"	"Louisiana"	22	2002	595.3762	419	0	0	1744	867	439	3	2	4	0.0	0.05144	0.0	1.6E7	6	12.0	16.5881	0.5953762	0.867	1.744	0.439
"LA"	"Louisiana"	22	2003	597.007	688	0	0	1574	826	468	3	2	4	0.0	0.045252	0.0	1.6E7	6	12.0	16.5881	0.597007	0.826	1.574	0.468
"LA"	"Louisiana"	22	2004	597.007	688	0	0	1647	816	444	3	2	4	0.0	0.067201	0.0	1.8E7	6	12.0	16.7059	0.597007	0.816	1.647	0.444
"LA"	"Louisiana"	22	2005	596.8681	688	0	0	1911	918	449	3	2	4	0.0	0.089691	0.0	1.9E7	6	12.0	16.76	0.5968681	0.918	1.911	0.449
"LA"	"Louisiana"	22	2006	596.8681	688	0	0	2302	1060	726	4	2	4	0.0	0.113299	0.0	2.1E7	8	16.0	16.86	0.5968681	1.06	2.302	0.726
"LA"	"Louisiana"	22	2007	678.5813	688	0	0	2807	1239	780	4	2	4	0.0	0.136948	1.0	2.6E7	8	16.0	17.0736	0.6785813	1.239	2.807	0.78
"LA"	"Louisiana"	22	2008	678.5813	688	0	0	2539	1189	820	4	2	4	0.0	0.1272	1.0	3.1E7	8	16.0	17.2495	0.6785813	1.189	2.539	0.82
"LA"	"Louisiana"	22	2009	787.6005	666	0	0	2094	1146	606	5	2	5	0.0	0.116526	1.0	3.0E7	10	25.0	17.2167	0.7876005	1.146	2.094	0.606
"LA"	"Louisiana"	22	2010	787.6005	666	0	0	2766	1425	819	5	2	5	0.0	0.078783	1.0	3.0E7	10	25.0	17.2167	0.7876005	1.425	2.766	0.819
"LA"	"Louisiana"	22	2011	737.5548	666	0	0	3199	1469	912	5	2	5	0.0	0.036158	1.0	2.9E7	10	25.0	17.1828	0.7375548	1.469	3.199	0.912
"LA"	"Louisiana"	22	2012	737.5548	666	0	0	2428	1152	506	5	2	5	0.0	0.036506	1.0	2.8E7	10	25.0	17.1477	0.7375548	1.152	2.428	0.506
"LA"	"Louisiana"	22	2013	705.1063	666	0	0	3305	1469	673	5	2	5	0.0	0.106428	1.0	2.8E7	10	25.0	17.1477	0.7051063	1.469	3.305	0.673
"ME"	"Maine"	23	1986	148.7359	46	0	0				1	1	4	1.0	0.159662	0.0	1900000.0	1	4.0	14.4574	0.1487359			
"ME"	"Maine"	23	1987	148.7359	46	0	0	315	175	128	1	1	4	1.0	0.157517	0.0	2000000.0	1	4.0	14.5087	0.1487359	0.175	0.315	0.128
"ME"	"Maine"	23	1988	190.7099	138	0	0				3	0	5	1.0	0.155373	0.0	2200000.0	0	15.0	14.604	0.1907099			
"ME"	"Maine"	23	1989	190.7099	138	0	0	271	229	137	3	0	5	1.0	0.122831	0.0	2600000.0	0	15.0	14.771	0.1907099	0.229	0.271	0.137
"ME"	"Maine"	23	1990	215.1948	138	0	0				3	0	6	1.0	0.09029	0.0	2700000.0	0	18.0	14.8088	0.2151948			
"ME"	"Maine"	23	1991	215.1948	138	0	0				3	0	6	1.0	0.064822	0.0	3100000.0	0	18.0	14.9469	0.2151948			
"ME"	"Maine"	23	1992	194.9563	138	0	0				3	1	6	1.0	0.038164	0.0	3200000.0	3	18.0	14.9787	0.1949563			
"ME"	"Maine"	23	1993	194.9563	138	0	0	810	263	275	3	1	6	1.0	0.041835	0.0	3400000.0	3	18.0	15.0393	0.1949563	0.263	0.81	0.275
"ME"	"Maine"	23	1994	175.459	138	0	0				4	0	7	1.0	0.046059	0.0	3400000.0	0	28.0	15.0393	0.175459			
"ME"	"Maine"	23	1995	175.459	138	0	0				4	0	7	1.0	0.042894	0.0	3700000.0	0	28.0	15.1238	0.175459			
"ME"	"Maine"	23	1996	179.3537	133	0	0				6	1	7	1.0	0.039591	1.0	3700000.0	6	42.0	15.1238	0.1793537			
"ME"	"Maine"	23	1997	179.3537	133	0	0				6	1	7	1.0	0.036958	1.0	4000000.0	6	42.0	15.2018	0.1793537			
"ME"	"Maine"	23	1998	201.5393	133	0	0				6	1	7	1.0	0.035516	1.0	4200000.0	6	42.0	15.2506	0.2015393			
"ME"	"Maine"	23	1999	201.5393	133	0	0				6	1	7	1.0	0.028981	1.0	4400000.0	6	42.0	15.2971	0.2015393			
"ME"	"Maine"	23	2000	229.3787	133	0	0	657	326	288	6	2	7	1.0	0.021224	1.0	4900000.0	12	42.0	15.4047	0.2293787	0.326	0.657	0.288
"ME"	"Maine"	23	2001	229.3787	133	0	0				6	2	7	1.0	0.017591	1.0	5200000.0	12	42.0	15.4642	0.2293787			
"ME"	"Maine"	23	2002	314.0842	133	0	0	673	305	378	6	2	7	1.0	0.0131	1.0	5700000.0	12	42.0	15.556	0.3140842	0.305	0.673	0.378
"ME"	"Maine"	23	2003	314.0842	156	0	0	768	357	406	6	2	7	1.0	0.029653	1.0	6100000.0	12	42.0	15.6238	0.3140842	0.357	0.768	0.406
"ME"	"Maine"	23	2004	234.5733	156	0	0	720	343	370	6	2	7	1.0	0.046205	1.0	6700000.0	12	42.0	15.7176	0.2345733	0.343	0.72	0.37
"ME"	"Maine"	23	2005	234.5733	156	0	0	792	367	375	6	2	7	1.0	0.070464	1.0	6900000.0	12	42.0	15.747	0.2345733	0.367	0.792	0.375
"ME"	"Maine"	23	2006	258.0387	156	0	0	673	314	329	6	2	7	1.0	0.095393	1.0	7200000.0	12	42.0	15.7896	0.2580387	0.314	0.673	0.329
"ME"	"Maine"	23	2007	258.0387	156	0	0	900	400	376	6	2	7	1.0	0.124069	1.0	7300000.0	12	42.0	15.8034	0.2580387	0.4	0.9	0.376
"ME"	"Maine"	23	2008	245.1896	156	0	0	700	332	313	6	2	7	1.0	0.154021	1.0	7400000.0	12	42.0	15.817	0.2451896	0.332	0.7	0.313
